File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Obj_Mure2,F04860,F05250,D37140,D378A0,9F0,Y,80945770,80946160,9F0,0,actor,B3
ovl_En_Fu,F05250,F091C0,D378A0,D3A2D0,3F70,Y,80946160,8094A0D0,3F70,0,actor,B5
ovl_En_Stream,F091C0,F09720,D3A2D0,D3A770,560,Y,8094A0D0,8094A630,560,0,actor,B8
ovl_En_Mm,F09720,F09F80,D3A770,D3AE30,860,Y,8094A630,8094AE90,860,0,actor,B9
ovl_En_Weather_Tag,F09F80,F0B540,D3AE30,D3BBE0,15C0,Y,8094AE90,8094C450,15C0,0,actor,BC
ovl_En_Ani,F0B540,F0C320,D3BBE0,D3C600,DE0,Y,8094C450,8094D230,DE0,0,actor,BD
ovl_En_Js,F0C320,F0EC10,D3C600,D3E090,28F0,Y,8094D230,8094FB20,28F0,0,actor,BF
ovl_En_Okarina_Effect,F0EC10,F0EE80,D3E090,D3E270,270,Y,8094FB20,8094FD90,270,0,actor,C4
ovl_En_Mag,F0EE80,F12A00,D3E270,D40280,3B80,Y,8094FD90,80953910,3B80,0,actor,C5
ovl_Elf_Msg2,F12A00,F12F20,D40280,D405F0,520,Y,80953910,80953E30,520,0,actor,C6
ovl_Bg_F40_Swlift,F12F20,F13390,D405F0,D409C0,470,Y,80953E30,809542B0,480,10,actor,C7
ovl_En_Kakasi,F13390,F16100,D409C0,D42780,2D70,Y,809542B0,80957020,2D70,0,actor,CA
ovl_Obj_Makeoshihiki,F16100,F16430,D42780,D42A70,330,Y,80957020,80957350,330,0,actor,CB
ovl_Oceff_Spot,F16430,F17300,D42A70,D43720,ED0,Y,80957350,80958220,ED0,0,actor,CC
ovl_En_Torch,F17300,F173F0,D43720,D43800,F0,Y,80958220,80958310,F0,0,actor,CE
ovl_Shot_Sun,F173F0,F17A00,D43800,D43CF0,610,Y,80958310,80958920,610,0,actor,D0
ovl_Obj_Roomtimer,F17A00,F17CA0,D43CF0,D43F10,2A0,Y,80958920,80958BC0,2A0,0,actor,D3
ovl_En_Ssh,F17CA0,F1A260,D43F10,D45900,25C0,Y,80958BC0,8095B180,25C0,0,actor,D4
ovl_Oceff_Wipe,F1A260,F1AFB0,D45900,D46480,D50,Y,8095B180,8095BEE0,D60,10,actor,D6
ovl_Effect_Ss_Dust,F1AFB0,F1B7A0,D46480,D46AF0,7F0,Y,8095BEE0,8095C6D0,7F0,0,effectSs,0
ovl_Effect_Ss_Kirakira,F1B7A0,F1BE10,D46AF0,D47070,670,Y,8095C6D0,8095CD40,670,0,effectSs,1
ovl_Effect_Ss_Bomb2,F1BE10,F1C670,D47070,D47730,860,Y,8095CD40,8095D5A0,860,0,effectSs,3
ovl_Effect_Ss_Blast,F1C670,F1C9D0,D47730,D47A70,360,Y,8095D5A0,8095D900,360,0,effectSs,4
ovl_Effect_Ss_G_Spk,F1C9D0,F1CF50,D47A70,D47F60,580,Y,8095D900,8095DE80,580,0,effectSs,5
ovl_Effect_Ss_D_Fire,F1CF50,F1D360,D47F60,D48330,410,Y,8095DE80,8095E290,410,0,effectSs,6
ovl_Effect_Ss_Bubble,F1D360,F1D8D0,D48330,D487E0,570,Y,8095E290,8095E800,570,0,effectSs,7
ovl_Effect_Ss_G_Ripple,F1D8D0,F1DDF0,D487E0,D48C70,520,Y,8095E800,8095ED20,520,0,effectSs,9
ovl_Effect_Ss_G_Splash,F1DDF0,F1E210,D48C70,D48FC0,420,Y,8095ED20,8095F140,420,0,effectSs,A
ovl_Effect_Ss_G_Fire,F1E210,F1E420,D48FC0,D491B0,210,Y,8095F140,8095F350,210,0,effectSs,C
ovl_Effect_Ss_Lightning,F1E420,F1EB00,D491B0,D497F0,6E0,Y,8095F350,8095FA30,6E0,0,effectSs,D
ovl_Effect_Ss_Dt_Bubble,F1EB00,F1F010,D497F0,D49C60,510,Y,8095FA30,8095FF40,510,0,effectSs,E
ovl_Effect_Ss_Hahen,F1F010,F1F5B0,D49C60,D4A0D0,5A0,Y,8095FF40,809604E0,5A0,0,effectSs,F
ovl_Effect_Ss_Stick,F1F5B0,F1F870,D4A0D0,D4A360,2C0,Y,809604E0,809607A0,2C0,0,effectSs,10
ovl_Effect_Ss_Sibuki,F1F870,F1FED0,D4A360,D4A910,660,Y,809607A0,80960E00,660,0,effectSs,11
ovl_Effect_Ss_Stone1,F1FED0,F20230,D4A910,D4AC40,360,Y,80960E00,80961160,360,0,effectSs,14
ovl_Effect_Ss_Hitmark,F20230,F20730,D4AC40,D4B090,500,Y,80961160,80961660,500,0,effectSs,15
ovl_Effect_Ss_Fhg_Flash,F20730,F211B0,D4B090,D4B720,A80,Y,80961660,809620E0,A80,0,effectSs,16
ovl_Effect_Ss_K_Fire,F211B0,F215F0,D4B720,D4BB30,440,Y,809620E0,80962520,440,0,effectSs,17
ovl_Effect_Ss_Solder_Srch_Ball,F215F0,F21A40,D4BB30,D4BF00,450,Y,80962520,80962970,450,0,effectSs,18
ovl_Effect_Ss_Kakera,F21A40,F22A70,D4BF00,D4CB10,1030,Y,80962970,809639A0,1030,0,effectSs,19
ovl_Effect_Ss_Ice_Piece,F22A70,F22E70,D4CB10,D4CEE0,400,Y,809639A0,80963DA0,400,0,effectSs,1A
ovl_Effect_Ss_En_Ice,F22E70,F23620,D4CEE0,D4D590,7B0,Y,80963DA0,80964550,7B0,0,effectSs,1B
ovl_Effect_Ss_Fire_Tail,F23620,F23D00,D4D590,D4DBC0,6E0,Y,80964550,80964C30,6E0,0,effectSs,1C
ovl_Effect_Ss_En_Fire,F23D00,F24370,D4DBC0,D4E1A0,670,Y,80964C30,809652A0,670,0,effectSs,1D
ovl_Effect_Ss_Extra,F24370,F246E0,D4E1A0,D4E500,370,Y,809652A0,80965610,370,0,effectSs,1E
ovl_Effect_Ss_Dead_Db,F246E0,F24AF0,D4E500,D4E8D0,410,Y,80965610,80965A20,410,0,effectSs,20
ovl_Effect_Ss_Dead_Dd,F24AF0,F25080,D4E8D0,D4EDE0,590,Y,80965A20,80965FB0,590,0,effectSs,21
ovl_Effect_Ss_Dead_Ds,F25080,F25500,D4EDE0,D4F210,480,Y,80965FB0,80966430,480,0,effectSs,22
ovl_Oceff_Storm,F25500,F272C0,D4F210,D50DF0,1DC0,Y,80966430,809681F0,1DC0,0,actor,D7
ovl_Obj_Demo,F272C0,F27690,D50DF0,D510C0,3D0,Y,809681F0,809685C0,3D0,0,actor,D8
ovl_En_Minislime,F27690,F299E0,D510C0,D528C0,2350,Y,809685C0,8096A910,2350,0,actor,D9
ovl_En_Nutsball,F299E0,F2A010,D528C0,D52E70,630,Y,8096A910,8096AF40,630,0,actor,DA
ovl_Oceff_Wipe2,F2A010,F2B770,D52E70,D53CA0,1760,Y,8096AF40,8096C6B0,1770,10,actor,DF
ovl_Oceff_Wipe3,F2B770,F2CEC0,D53CA0,D54F20,1750,Y,8096C6B0,8096DE10,1760,10,actor,E0
ovl_En_Dg,F2CEC0,F307A0,D54F20,D57350,38E0,Y,8096DE10,809716F0,38E0,0,actor,E2
ovl_En_Si,F307A0,F30BC0,D57350,D57660,420,Y,809716F0,80971B10,420,0,actor,E3
ovl_Obj_Comb,F30BC0,F32340,D57660,D586F0,1780,Y,80971B10,80973290,1780,0,actor,E4
ovl_Obj_Kibako2,F32340,F32CE0,D586F0,D58ED0,9A0,Y,80973290,80973C30,9A0,0,actor,E5
ovl_En_Hs2,F32CE0,F32DC0,D58ED0,D58F80,E0,Y,80973C30,80973D10,E0,0,actor,E7
