File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Effect_Ss_Dead_Db,D5A0D0,D5A610,D5A0D0,0,540,N,809A0AA0,809A0FE0,540,0,effectSs,20
ovl_Effect_Ss_Dead_Dd,D5A610,D5AC40,D5A610,0,630,N,809A0FE0,809A1610,630,0,effectSs,21
ovl_Effect_Ss_Dead_Ds,D5AC40,D5B160,D5AC40,0,520,N,809A1610,809A1B30,520,0,effectSs,22
ovl_Effect_Ss_Dead_Sound,D5B160,D5B2E0,D5B160,0,180,N,809A1B30,809A1CB0,180,0,effectSs,23
ovl_Effect_Ss_Dt_Bubble,D5B2E0,D5B900,D5B2E0,0,620,N,809A1CB0,809A22D0,620,0,effectSs,E
ovl_Effect_Ss_Dust,D5B900,D5C190,D5B900,0,890,N,809A22D0,809A2B60,890,0,effectSs,0
ovl_Effect_Ss_En_Fire,D5C190,D5C960,D5C190,0,7D0,N,809A2B60,809A3330,7D0,0,effectSs,1D
ovl_Effect_Ss_En_Ice,D5C960,D5D2F0,D5C960,0,990,N,809A3330,809A3CC0,990,0,effectSs,1B
ovl_Effect_Ss_Extra,D5D2F0,D5D750,D5D2F0,0,460,N,809A3CC0,809A4120,460,0,effectSs,1E
ovl_Effect_Ss_Fcircle,D5D750,D5DC90,D5D750,0,540,N,809A4120,809A4660,540,0,effectSs,1F
ovl_Effect_Ss_Fhg_Flash,D5DC90,D5ED70,D5DC90,0,10E0,N,809A4660,809A5740,10E0,0,effectSs,16
ovl_Effect_Ss_Fire_Tail,D5ED70,D5F500,D5ED70,0,790,N,809A5740,809A5ED0,790,0,effectSs,1C
ovl_Effect_Ss_G_Fire,D5F500,D5F780,D5F500,0,280,N,809A5ED0,809A6150,280,0,effectSs,C
ovl_Effect_Ss_G_Magma,D5F780,D5F9D0,D5F780,0,250,N,809A6150,809A63A0,250,0,effectSs,B
ovl_Effect_Ss_G_Magma2,D5F9D0,D5FF90,D5F9D0,0,5C0,N,809A63A0,809A6960,5C0,0,effectSs,13
ovl_Effect_Ss_G_Ripple,D5FF90,D60560,D5FF90,0,5D0,N,809A6960,809A6F30,5D0,0,effectSs,9
ovl_Effect_Ss_G_Spk,D60560,D60B70,D60560,0,610,N,809A6F30,809A7540,610,0,effectSs,5
ovl_Effect_Ss_G_Splash,D60B70,D61020,D60B70,0,4B0,N,809A7540,809A79F0,4B0,0,effectSs,A
ovl_Effect_Ss_Hahen,D61020,D61780,D61020,0,760,N,809A79F0,809A8150,760,0,effectSs,F
ovl_Effect_Ss_HitMark,D61780,D61D30,D61780,0,5B0,N,809A8150,809A8700,5B0,0,effectSs,15
ovl_Effect_Ss_Ice_Piece,D61D30,D62220,D61D30,0,4F0,N,809A8700,809A8BF0,4F0,0,effectSs,1A
ovl_Effect_Ss_Ice_Smoke,D62220,D627E0,D62220,0,5C0,N,809A8BF0,809A91B0,5C0,0,effectSs,24
ovl_Effect_Ss_K_Fire,D627E0,D62CB0,D627E0,0,4D0,N,809A91B0,809A9680,4D0,0,effectSs,17
ovl_Effect_Ss_Kakera,D62CB0,D63E40,D62CB0,0,1190,N,809A9680,809AA810,1190,0,effectSs,19
ovl_Effect_Ss_KiraKira,D63E40,D64520,D63E40,0,6E0,N,809AA810,809AAEF0,6E0,0,effectSs,1
ovl_Effect_Ss_Lightning,D64520,D64C60,D64520,0,740,N,809AAEF0,809AB630,740,0,effectSs,D
ovl_Effect_Ss_Sibuki,D64C60,D65390,D64C60,0,730,N,809AB630,809ABD60,730,0,effectSs,11
ovl_Effect_Ss_Sibuki2,D65390,D65760,D65390,0,3D0,N,809ABD60,809AC130,3D0,0,effectSs,12
ovl_Effect_Ss_Solder_Srch_Ball,D65760,D65900,D65760,0,1A0,N,809AC130,809AC2D0,1A0,0,effectSs,18
ovl_Effect_Ss_Stick,D65900,D65D30,D65900,0,430,N,809AC2D0,809AC700,430,0,effectSs,10
ovl_Effect_Ss_Stone1,D65D30,D66150,D65D30,0,420,N,809AC700,809ACB20,420,0,effectSs,14
