File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Estone,F02AD0,F03900,CE1790,CE2320,E30,Y,80A9B300,80A9C130,E30,0,actor,18E
ovl_Bg_Hakugin_Post,F03900,F069F0,CE2320,CE4670,30F0,Y,80A9C130,80AA0DB0,4C80,1B90,actor,18F
ovl_Dm_Opstage,F069F0,F06E50,CE4670,CE49D0,460,Y,80AA0DB0,80AA1210,460,0,actor,190
ovl_Dm_Stk,F06E50,F0C620,CE49D0,CE7AF0,57D0,Y,80AA1210,80AA69E0,57D0,0,actor,191
ovl_Dm_Char00,F0C620,F0F280,CE7AF0,CE9250,2C60,Y,80AA69E0,80AA9640,2C60,0,actor,192
ovl_Dm_Char01,F0F280,F11EC0,CE9250,CEAC30,2C40,Y,80AA9640,80AAC290,2C50,10,actor,193
ovl_Dm_Char02,F11EC0,F12530,CEAC30,CEB130,670,Y,80AAC290,80AAC900,670,0,actor,194
ovl_Dm_Char03,F12530,F12CD0,CEB130,CEB700,7A0,Y,80AAC900,80AAD0A0,7A0,0,actor,195
ovl_Dm_Char04,F12CD0,F13630,CEB700,CEBEC0,960,Y,80AAD0A0,80AADA00,960,0,actor,196
ovl_Dm_Char05,F13630,F15710,CEBEC0,CED020,20E0,Y,80AADA00,80AAFAE0,20E0,0,actor,197
